"CDM_LVL"	"CDM_LVL_NAME"	"Titel"	"Quelle"	"Publikation"	"Ausgabe"	"Autor"	"Jahr"	"Verlag"	"Ort"	"Typ"	"Dateiformat"	"Bemerkungen"	"Dateiname"	
"1"	"Chapter 19: Petrus Nonius"	"278"										"o"	"00000290.tif"	
"1"	"Chapter 19: Petrus Nonius"	"279"										"o"	"00000291.tif"	
"1"	"Chapter 19: Petrus Nonius"	"280"										"o"	"00000292.tif"	
"1"	"Chapter 19: Petrus Nonius"	"281"										"o"	"00000293.tif"	
"1"	"Chapter 19: Petrus Nonius"	"282"										"o"	"00000294.tif"	
"1"	"Chapter 19: Petrus Nonius"	"283"										"o"	"00000295.tif"	
"1"	"Chapter 19: Petrus Nonius"	"284"										"o"	"00000296.tif"	
"1"	"Chapter 19: Petrus Nonius"	"285"										"o"	"00000297.tif"	
"1"	"Chapter 19: Petrus Nonius"	"286"										"o"	"00000298.tif"	
"1"	"Chapter 19: Petrus Nonius"	"287"										"o"	"00000299.tif"	
"1"	"Chapter 19: Petrus Nonius"	"288"										"o"	"00000300.tif"	
"1"	"Chapter 19: Petrus Nonius"	"289"										"o"	"00000301.tif"	
"1"	"Chapter 19: Petrus Nonius"	"290"										"o"	"00000302.tif"	
"1"	"Chapter 19: Petrus Nonius"	"291"										"o"	"00000303.tif"	
"1"	"Chapter 19: Petrus Nonius"	"292"										"o"	"00000304.tif"	
"1"	"Chapter 19: Petrus Nonius"	"293"										"o"	"00000305.tif"	
"1"	"Chapter 19: Petrus Nonius"	"294"										"o"	"00000306.tif"	
"1"	"Chapter 19: Petrus Nonius"	"295"										"o"	"00000307.tif"	
"1"	"Chapter 20: Martin Dorta"	"296"										"o"	"00000308.tif"	
"1"	"Chapter 20: Martin Dorta"	"297"										"o"	"00000309.tif"	
"1"	"Chapter 20: Martin Dorta"	"298"										"o"	"00000310.tif"	
"1"	"Chapter 20: Martin Dorta"	"299"										"o"	"00000311.tif"	
"1"	"Chapter 20: Martin Dorta"	"300"										"o"	"00000312.tif"	
"1"	"Chapter 20: Martin Dorta"	"301"										"o"	"00000313.tif"	
"1"	"Chapter 21: Plaunts"	"302"										"o"	"00000314.tif"	
"1"	"Chapter 21: Plaunts"	"303"										"o"	"00000315.tif"	
"1"	"Chapter 21: Plaunts"	"304"										"o"	"00000316.tif"	
"1"	"Chapter 21: Plaunts"	"305"										"o"	"00000317.tif"	
"1"	"Chapter 21: Plaunts"	"306"										"o"	"00000318.tif"	
"1"	"Chapter 21: Plaunts"	"307"										"o"	"00000319.tif"	
"1"	"Chapter 21: Plaunts"	"308"										"o"	"00000320.tif"	
"1"	"Chapter 21: Plaunts"	"309"										"o"	"00000321.tif"	
"1"	"Chapter 21: Plaunts"	"310"										"o"	"00000322.tif"	
"1"	"Chapter 21: Plaunts"	"311"										"o"	"00000323.tif"	
"1"	"Chapter 21: Plaunts"	"312"										"o"	"00000324.tif"	
"1"	"Chapter 22: Üna c[hi]anzun mundauna bella"	"313"										"o"	"00000325.tif"	
"1"	"Chapter 22: Üna c[hi]anzun mundauna bella"	"314"										"o"	"00000326.tif"	
"1"	"Chapter 22: Üna c[hi]anzun mundauna bella"	"315"										"o"	"00000327.tif"	
"1"	"Chapter 22: Üna c[hi]anzun mundauna bella"	"316"										"o"	"00000328.tif"	
"1"	"Chapter 22: Üna c[hi]anzun mundauna bella"	"317"										"o"	"00000329.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"318"										"o"	"00000330.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"319"										"o"	"00000331.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"320"										"o"	"00000332.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"321"										"o"	"00000333.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"322"										"o"	"00000334.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"323"										"o"	"00000335.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"324"										"o"	"00000336.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"325"										"o"	"00000337.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"326"										"o"	"00000338.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"327"										"o"	"00000339.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"328"										"o"	"00000340.tif"	
"1"	"Chapter 23: Cordiala Condolentia sopra la mort del Juven Jachien dell Non"	"329"										"o"	"00000341.tif"	
"1"	"Chapter 24: Nott da Porta"	"330"										"o"	"00000342.tif"	
"1"	"Chapter 24: Nott da Porta"	"331"										"o"	"00000343.tif"	
"1"	"Chapter 24: Nott da Porta"	"332"										"o"	"00000344.tif"	
"1"	"Chapter 24: Nott da Porta"	"333"										"o"	"00000345.tif"	
"1"	"Chapter 24: Nott da Porta"	"334"										"o"	"00000346.tif"	
"1"	"Chapter 24: Nott da Porta"	"335"										"o"	"00000347.tif"	
"1"	"Chapter 24: Nott da Porta"	"336"										"o"	"00000348.tif"	
"1"	"Chapter 24: Nott da Porta"	"337"										"o"	"00000349.tif"	
"1"	"Chapter 24: Nott da Porta"	"338"										"o"	"00000350.tif"	
"1"	"Chapter 24: Nott da Porta"	"339"										"o"	"00000351.tif"	
"1"	"Chapter 24: Nott da Porta"	"340"										"o"	"00000352.tif"	
"1"	"Chapter 24: Nott da Porta"	"341"										"o"	"00000353.tif"	
"1"	"Chapter 24: Nott da Porta"	"342"										"o"	"00000354.tif"	
"1"	"Chapter 24: Nott da Porta"	"343"										"o"	"00000355.tif"	
"1"	"Chapter 24: Nott da Porta"	"344"										"o"	"00000356.tif"	
"1"	"Chapter 24: Nott da Porta"	"345"										"o"	"00000357.tif"	
"1"	"Chapter 24: Nott da Porta"	"346"										"o"	"00000358.tif"	
"1"	"Chapter 24: Nott da Porta"	"347"										"o"	"00000359.tif"	
"1"	"Chapter 24: Nott da Porta"	"348"										"o"	"00000360.tif"	
"1"	"Chapter 24: Nott da Porta"	"349"										"o"	"00000361.tif"	
"1"	"Chapter 24: Nott da Porta"	"350"										"o"	"00000362.tif"	
"1"	"Chapter 24: Nott da Porta"	"351"										"o"	"00000363.tif"	
"1"	"Chapter 24: Nott da Porta"	"352"										"o"	"00000364.tif"	
"1"	"Chapter 24: Nott da Porta"	"353"										"o"	"00000365.tif"	
"1"	"Chapter 24: Nott da Porta"	"354"										"o"	"00000366.tif"	
"1"	"Chapter 24: Nott da Porta"	"355"										"o"	"00000367.tif"	
"1"	"Chapter 24: Nott da Porta"	"356"										"o"	"00000368.tif"	
"1"	"Chapter 24: Nott da Porta"	"357"										"o"	"00000369.tif"	
"1"	"Chapter 24: Nott da Porta"	"358"										"o"	"00000370.tif"	
"1"	"Chapter 24: Nott da Porta"	"359"										"o"	"00000371.tif"	
"1"	"Chapter 24: Nott da Porta"	"360"										"o"	"00000372.tif"	
"1"	"Chapter 24: Nott da Porta"	"361"										"o"	"00000373.tif"	
"1"	"Chapter 24: Nott da Porta"	"362"										"o"	"00000374.tif"	
"1"	"Chapter 24: Nott da Porta"	"363"										"o"	"00000375.tif"	
"1"	"Chapter 24: Nott da Porta"	"364"										"o"	"00000376.tif"	
"1"	"Chapter 24: Nott da Porta"	"365"										"o"	"00000377.tif"	
"1"	"Chapter 24: Nott da Porta"	"366"										"o"	"00000378.tif"	
"1"	"Chapter 24: Nott da Porta"	"367"										"o"	"00000379.tif"	
"1"	"Chapter 24: Nott da Porta"	"368"										"o"	"00000380.tif"	
"1"	"Chapter 24: Nott da Porta"	"369"										"o"	"00000381.tif"	
"1"	"Chapter 24: Nott da Porta"	"370"										"o"	"00000382.tif"	
"1"	"Chapter 24: Nott da Porta"	"371"										"o"	"00000383.tif"	
"1"	"Chapter 24: Nott da Porta"	"372"										"o"	"00000384.tif"	
"1"	"Chapter 24: Nott da Porta"	"373"										"o"	"00000385.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"374"										"o"	"00000386.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"375"										"o"	"00000387.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"376"										"o"	"00000388.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"377"										"o"	"00000389.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"378"										"o"	"00000390.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"379"										"o"	"00000391.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"380"										"o"	"00000392.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"381"										"o"	"00000393.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"382"										"o"	"00000394.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"383"										"o"	"00000395.tif"	
"1"	"Chapter 25: Mengia Vielanda"	"384"										"o"	"00000396.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"385"										"o"	"00000397.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"386"										"o"	"00000398.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"387"										"o"	"00000399.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"388"										"o"	"00000400.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"389"										"o"	"00000401.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"390"										"o"	"00000402.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"391"										"o"	"00000403.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"392"										"o"	"00000404.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"393"										"o"	"00000405.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"394"										"o"	"00000406.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"395"										"o"	"00000407.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"396"										"o"	"00000408.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"397"										"o"	"00000409.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"398"										"o"	"00000410.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"399"										"o"	"00000411.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"400"										"o"	"00000412.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"401"										"o"	"00000413.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"402"										"o"	"00000414.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"403"										"o"	"00000415.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"404"										"o"	"00000416.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"405"										"o"	"00000417.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"406"										"o"	"00000418.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"407"										"o"	"00000419.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"408"										"o"	"00000420.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"409"										"o"	"00000421.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"410"										"o"	"00000422.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"411"										"o"	"00000423.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"412"										"o"	"00000424.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"413"										"o"	"00000425.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"414"										"o"	"00000426.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"415"										"o"	"00000427.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"416"										"o"	"00000428.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"417"										"o"	"00000429.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"418"										"o"	"00000430.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"419"										"o"	"00000431.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"420"										"o"	"00000432.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"421"										"o"	"00000433.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"422"										"o"	"00000434.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"423"										"o"	"00000435.tif"	
"1"	"Chapter 26: Giovanni Battista Frizzoni"	"424"										"o"	"00000436.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"425"										"o"	"00000437.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"426"										"o"	"00000438.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"427"										"o"	"00000439.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"428"										"o"	"00000440.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"429"										"o"	"00000441.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"430"										"o"	"00000442.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"431"										"o"	"00000443.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"432"										"o"	"00000444.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"433"										"o"	"00000445.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"434"										"o"	"00000446.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"435"										"o"	"00000447.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"436"										"o"	"00000448.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"437"										"o"	"00000449.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"438"										"o"	"00000450.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"439"										"o"	"00000451.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"440"										"o"	"00000452.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"441"										"o"	"00000453.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"442"										"o"	"00000454.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"443"										"o"	"00000455.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"444"										"o"	"00000456.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"445"										"o"	"00000457.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"446"										"o"	"00000458.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"447"										"o"	"00000459.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"448"										"o"	"00000460.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"449"										"o"	"00000461.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"450"										"o"	"00000462.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"451"										"o"	"00000463.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"452"										"o"	"00000464.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"453"										"o"	"00000465.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"454"										"o"	"00000466.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"455"										"o"	"00000467.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"456"										"o"	"00000468.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"457"										"o"	"00000469.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"458"										"o"	"00000470.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"459"										"o"	"00000471.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"460"										"o"	"00000472.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"461"										"o"	"00000473.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"462"										"o"	"00000474.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"463"										"o"	"00000475.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"464"										"o"	"00000476.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"465"										"o"	"00000477.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"466"										"o"	"00000478.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"467"										"o"	"00000479.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"468"										"o"	"00000480.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"469"										"o"	"00000481.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"470"										"o"	"00000482.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"471"										"o"	"00000483.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"472"										"o"	"00000484.tif"	
"1"	"Chapter 27: Petrus Dominicus Rosius de Porta"	"473"										"o"	"00000485.tif"	
"1"	"Chapter 28: Andrea Rosius a Porta"	"474"										"o"	"00000486.tif"	
"1"	"Chapter 28: Andrea Rosius a Porta"	"475"										"o"	"00000487.tif"	
"1"	"Chapter 28: Andrea Rosius a Porta"	"476"										"o"	"00000488.tif"	
"1"	"Chapter 28: Andrea Rosius a Porta"	"477"										"o"	"00000489.tif"	
"1"	"Chapter 28: Andrea Rosius a Porta"	"478"										"o"	"00000490.tif"	
"1"	"Chapter 28: Andrea Rosius a Porta"	"479"										"o"	"00000491.tif"	
"1"	"Chapter 29: Chanzun"	"480"										"o"	"00000492.tif"	
"1"	"Chapter 29: Chanzun"	"481"										"o"	"00000493.tif"	
"1"	"Chapter 29: Chanzun"	"482"										"o"	"00000494.tif"	
"1"	"Chapter 30: Chianzun sün la fin dell anno 1797"	"483"										"o"	"00000495.tif"	
"1"	"Chapter 30: Chianzun sün la fin dell anno 1797"	"484"										"o"	"00000496.tif"	
"1"	"Chapter 31: Gudegn Planta"	"485"										"o"	"00000497.tif"	
"1"	"Chapter 31: Gudegn Planta"	"486"										"o"	"00000498.tif"	
"1"	"Chapter 31: Gudegn Planta"	"487"										"o"	"00000499.tif"	
"1"	"Chapter 31: Gudegn Planta"	"488"										"o"	"00000500.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"489"										"o"	"00000501.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"490"										"o"	"00000502.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"491"										"o"	"00000503.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"492"										"o"	"00000504.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"493"										"o"	"00000505.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"494"										"o"	"00000506.tif"	
()()()()
