"CDM_LVL"	"CDM_LVL_NAME"	"Titel"	"Quelle"	"Publikation"	"Ausgabe"	"Autor"	"Jahr"	"Verlag"	"Ort"	"Typ"	"Dateiformat"	"Bemerkungen"	"Dateiname"	
"1"	"Chapter 13: Florian Grand"	"323"										"o"	"00000331.tif"	
"1"	"Chapter 13: Florian Grand"	"324"										"o"	"00000332.tif"	
"1"	"Chapter 13: Florian Grand"	"325"										"o"	"00000333.tif"	
"1"	"Chapter 13: Florian Grand"	"326"										"o"	"00000334.tif"	
"1"	"Chapter 13: Florian Grand"	"327"										"o"	"00000335.tif"	
"1"	"Chapter 13: Florian Grand"	"328"										"o"	"00000336.tif"	
"1"	"Chapter 13: Florian Grand"	"329"										"o"	"00000337.tif"	
"1"	"Chapter 13: Florian Grand"	"330"										"o"	"00000338.tif"	
"1"	"Chapter 14: Caspar Bardola"	"331"										"o"	"00000339.tif"	
"1"	"Chapter 14: Caspar Bardola"	"332"										"o"	"00000340.tif"	
"1"	"Chapter 14: Caspar Bardola"	"333"										"o"	"00000341.tif"	
"1"	"Chapter 14: Caspar Bardola"	"334"										"o"	"00000342.tif"	
"1"	"Chapter 14: Caspar Bardola"	"335"										"o"	"00000343.tif"	
"1"	"Chapter 14: Caspar Bardola"	"336"										"o"	"00000344.tif"	
"1"	"Chapter 14: Caspar Bardola"	"337"										"o"	"00000345.tif"	
"1"	"Chapter 14: Caspar Bardola"	"338"										"o"	"00000346.tif"	
"1"	"Chapter 14: Caspar Bardola"	"339"										"o"	"00000347.tif"	
"1"	"Chapter 14: Caspar Bardola"	"340"										"o"	"00000348.tif"	
"1"	"Chapter 14: Caspar Bardola"	"341"										"o"	"00000349.tif"	
"1"	"Chapter 14: Caspar Bardola"	"342"										"o"	"00000350.tif"	
"1"	"Chapter 14: Caspar Bardola"	"343"										"o"	"00000351.tif"	
"1"	"Chapter 14: Caspar Bardola"	"344"										"o"	"00000352.tif"	
"1"	"Chapter 14: Caspar Bardola"	"345"										"o"	"00000353.tif"	
"1"	"Chapter 14: Caspar Bardola"	"346"										"o"	"00000354.tif"	
"1"	"Chapter 14: Caspar Bardola"	"347"										"o"	"00000355.tif"	
"1"	"Chapter 14: Caspar Bardola"	"348"										"o"	"00000356.tif"	
"1"	"Chapter 14: Caspar Bardola"	"349"										"o"	"00000357.tif"	
"1"	"Chapter 14: Caspar Bardola"	"350"										"o"	"00000358.tif"	
"1"	"Chapter 14: Caspar Bardola"	"351"										"o"	"00000359.tif"	
"1"	"Chapter 14: Caspar Bardola"	"352"										"o"	"00000360.tif"	
"1"	"Chapter 14: Caspar Bardola"	"353"										"o"	"00000361.tif"	
"1"	"Chapter 14: Caspar Bardola"	"354"										"o"	"00000362.tif"	
"1"	"Chapter 14: Caspar Bardola"	"355"										"o"	"00000363.tif"	
"1"	"Chapter 14: Caspar Bardola"	"356"										"o"	"00000364.tif"	
"1"	"Chapter 14: Caspar Bardola"	"357"										"o"	"00000365.tif"	
"1"	"Chapter 14: Caspar Bardola"	"358"										"o"	"00000366.tif"	
"1"	"Chapter 14: Caspar Bardola"	"359"										"o"	"00000367.tif"	
"1"	"Chapter 14: Caspar Bardola"	"360"										"o"	"00000368.tif"	
"1"	"Chapter 14: Caspar Bardola"	"361"										"o"	"00000369.tif"	
"1"	"Chapter 14: Caspar Bardola"	"362"										"o"	"00000370.tif"	
"1"	"Chapter 14: Caspar Bardola"	"363"										"o"	"00000371.tif"	
"1"	"Chapter 14: Caspar Bardola"	"364"										"o"	"00000372.tif"	
"1"	"Chapter 14: Caspar Bardola"	"365"										"o"	"00000373.tif"	
"1"	"Chapter 14: Caspar Bardola"	"366"										"o"	"00000374.tif"	
"1"	"Chapter 14: Caspar Bardola"	"367"										"o"	"00000375.tif"	
"1"	"Chapter 14: Caspar Bardola"	"368"										"o"	"00000376.tif"	
"1"	"Chapter 14: Caspar Bardola"	"369"										"o"	"00000377.tif"	
"1"	"Chapter 14: Caspar Bardola"	"370"										"o"	"00000378.tif"	
"1"	"Chapter 14: Caspar Bardola"	"371"										"o"	"00000379.tif"	
"1"	"Chapter 14: Caspar Bardola"	"372"										"o"	"00000380.tif"	
"1"	"Chapter 14: Caspar Bardola"	"373"										"o"	"00000381.tif"	
"1"	"Chapter 14: Caspar Bardola"	"374"										"o"	"00000382.tif"	
"1"	"Chapter 14: Caspar Bardola"	"375"										"o"	"00000383.tif"	
"1"	"Chapter 14: Caspar Bardola"	"376"										"o"	"00000384.tif"	
"1"	"Chapter 14: Caspar Bardola"	"377"										"o"	"00000385.tif"	
"1"	"Chapter 14: Caspar Bardola"	"378"										"o"	"00000386.tif"	
"1"	"Chapter 14: Caspar Bardola"	"379"										"o"	"00000387.tif"	
"1"	"Chapter 14: Caspar Bardola"	"380"										"o"	"00000388.tif"	
"1"	"Chapter 14: Caspar Bardola"	"381"										"o"	"00000389.tif"	
"1"	"Chapter 14: Caspar Bardola"	"382"										"o"	"00000390.tif"	
"1"	"Chapter 14: Caspar Bardola"	"383"										"o"	"00000391.tif"	
"1"	"Chapter 14: Caspar Bardola"	"384"										"o"	"00000392.tif"	
"1"	"Chapter 14: Caspar Bardola"	"385"										"o"	"00000393.tif"	
"1"	"Chapter 14: Caspar Bardola"	"386"										"o"	"00000394.tif"	
"1"	"Chapter 14: Caspar Bardola"	"387"										"o"	"00000395.tif"	
"1"	"Chapter 14: Caspar Bardola"	"388"										"o"	"00000396.tif"	
"1"	"Chapter 14: Caspar Bardola"	"389"										"o"	"00000397.tif"	
"1"	"Chapter 14: Caspar Bardola"	"390"										"o"	"00000398.tif"	
"1"	"Chapter 14: Caspar Bardola"	"391"										"o"	"00000399.tif"	
"1"	"Chapter 14: Caspar Bardola"	"392"										"o"	"00000400.tif"	
"1"	"Chapter 14: Caspar Bardola"	"393"										"o"	"00000401.tif"	
"1"	"Chapter 14: Caspar Bardola"	"394"										"o"	"00000402.tif"	
"1"	"Chapter 14: Caspar Bardola"	"395"										"o"	"00000403.tif"	
"1"	"Chapter 14: Caspar Bardola"	"396"										"o"	"00000404.tif"	
"1"	"Chapter 14: Caspar Bardola"	"397"										"o"	"00000405.tif"	
"1"	"Chapter 14: Caspar Bardola"	"398"										"o"	"00000406.tif"	
"1"	"Chapter 14: Caspar Bardola"	"399"										"o"	"00000407.tif"	
"1"	"Chapter 14: Caspar Bardola"	"400"										"o"	"00000408.tif"	
"1"	"Chapter 14: Caspar Bardola"	"401"										"o"	"00000409.tif"	
"1"	"Chapter 14: Caspar Bardola"	"402"										"o"	"00000410.tif"	
"1"	"Chapter 14: Caspar Bardola"	"403"										"o"	"00000411.tif"	
"1"	"Chapter 14: Caspar Bardola"	"404"										"o"	"00000412.tif"	
"1"	"Chapter 14: Caspar Bardola"	"405"										"o"	"00000413.tif"	
"1"	"Chapter 14: Caspar Bardola"	"406"										"o"	"00000414.tif"	
"1"	"Chapter 14: Caspar Bardola"	"407"										"o"	"00000415.tif"	
"1"	"Chapter 14: Caspar Bardola"	"408"										"o"	"00000416.tif"	
"1"	"Chapter 14: Caspar Bardola"	"409"										"o"	"00000417.tif"	
"1"	"Chapter 14: Caspar Bardola"	"410"										"o"	"00000418.tif"	
"1"	"Chapter 14: Caspar Bardola"	"411"										"o"	"00000419.tif"	
"1"	"Chapter 14: Caspar Bardola"	"412"										"o"	"00000420.tif"	
"1"	"Chapter 14: Caspar Bardola"	"413"										"o"	"00000421.tif"	
"1"	"Chapter 14: Caspar Bardola"	"414"										"o"	"00000422.tif"	
"1"	"Chapter 14: Caspar Bardola"	"415"										"o"	"00000423.tif"	
"1"	"Chapter 14: Caspar Bardola"	"416"										"o"	"00000424.tif"	
"1"	"Chapter 14: Caspar Bardola"	"417"										"o"	"00000425.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"418"										"o"	"00000426.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"419"										"o"	"00000427.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"420"										"o"	"00000428.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"421"										"o"	"00000429.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"422"										"o"	"00000430.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"423"										"o"	"00000431.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"424"										"o"	"00000432.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"425"										"o"	"00000433.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"426"										"o"	"00000434.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"427"										"o"	"00000435.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"428"										"o"	"00000436.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"429"										"o"	"00000437.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"430"										"o"	"00000438.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"431"										"o"	"00000439.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"432"										"o"	"00000440.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"433"										"o"	"00000441.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"434"										"o"	"00000442.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"435"										"o"	"00000443.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"436"										"o"	"00000444.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"437"										"o"	"00000445.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"438"										"o"	"00000446.tif"	
"1"	"Chapter 15: Festivita da Chialavaina"	"439"										"o"	"00000447.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"440"										"o"	"00000448.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"441"										"o"	"00000449.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"442"										"o"	"00000450.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"443"										"o"	"00000451.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"444"										"o"	"00000452.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"445"										"o"	"00000453.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"446"										"o"	"00000454.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"447"										"o"	"00000455.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"448"										"o"	"00000456.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"449"										"o"	"00000457.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"450"										"o"	"00000458.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"451"										"o"	"00000459.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"452"										"o"	"00000460.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"453"										"o"	"00000461.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"454"										"o"	"00000462.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"455"										"o"	"00000463.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"456"										"o"	"00000464.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"457"										"o"	"00000465.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"458"										"o"	"00000466.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"459"										"o"	"00000467.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"460"										"o"	"00000468.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"461"										"o"	"00000469.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"462"										"o"	"00000470.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"463"										"o"	"00000471.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"464"										"o"	"00000472.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"465"										"o"	"00000473.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"466"										"o"	"00000474.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"467"										"o"	"00000475.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"468"										"o"	"00000476.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"469"										"o"	"00000477.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"470"										"o"	"00000478.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"471"										"o"	"00000479.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"472"										"o"	"00000480.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"473"										"o"	"00000481.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"474"										"o"	"00000482.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"475"										"o"	"00000483.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"476"										"o"	"00000484.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"477"										"o"	"00000485.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"478"										"o"	"00000486.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"479"										"o"	"00000487.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"480"										"o"	"00000488.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"481"										"o"	"00000489.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"482"										"o"	"00000490.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"483"										"o"	"00000491.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"484"										"o"	"00000492.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"485"										"o"	"00000493.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"486"										"o"	"00000494.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"487"										"o"	"00000495.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"488"										"o"	"00000496.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"489"										"o"	"00000497.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"490"										"o"	"00000498.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"491"										"o"	"00000499.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"492"										"o"	"00000500.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"493"										"o"	"00000501.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"494"										"o"	"00000502.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"495"										"o"	"00000503.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"496"										"o"	"00000504.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"497"										"o"	"00000505.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"498"										"o"	"00000506.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"499"										"o"	"00000507.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"500"										"o"	"00000508.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"501"										"o"	"00000509.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"502"										"o"	"00000510.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"503"										"o"	"00000511.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"504"										"o"	"00000512.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"505"										"o"	"00000513.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"506"										"o"	"00000514.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"507"										"o"	"00000515.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"508"										"o"	"00000516.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"509"										"o"	"00000517.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"510"										"o"	"00000518.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"511"										"o"	"00000519.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"512"										"o"	"00000520.tif"	
"1"	"Chapter 16: Giovanni Mathis"	"513"										"o"	"00000521.tif"	
"1"	"Chapter 17: Peider Lansel"	"514"										"o"	"00000522.tif"	
"1"	"Chapter 17: Peider Lansel"	"515"										"o"	"00000523.tif"	
"1"	"Chapter 17: Peider Lansel"	"516"										"o"	"00000524.tif"	
"1"	"Chapter 17: Peider Lansel"	"517"										"o"	"00000525.tif"	
"1"	"Chapter 17: Peider Lansel"	"518"										"o"	"00000526.tif"	
"1"	"Chapter 17: Peider Lansel"	"519"										"o"	"00000527.tif"	
"1"	"Chapter 17: Peider Lansel"	"520"										"o"	"00000528.tif"	
"1"	"Chapter 17: Peider Lansel"	"521"										"o"	"00000529.tif"	
"1"	"Chapter 17: Peider Lansel"	"522"										"o"	"00000530.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"523"										"o"	"00000531.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"524"										"o"	"00000532.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"525"										"o"	"00000533.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"526"										"o"	"00000534.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"527"										"o"	"00000535.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"528"										"o"	"00000536.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"529"										"o"	"00000537.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"530"										"o"	"00000538.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"531"										"o"	"00000539.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"532"										"o"	"00000540.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"533"										"o"	"00000541.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"534"										"o"	"00000542.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"535"										"o"	"00000543.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"536"										"o"	"00000544.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"537"										"o"	"00000545.tif"	
"1"	"Chapter 18: Rudolf A. Gianzun"	"538"										"o"	"00000546.tif"	
"1"	"Chapter 19: Andrea Vital"	"539"										"o"	"00000547.tif"	
"1"	"Chapter 19: Andrea Vital"	"540"										"o"	"00000548.tif"	
"1"	"Chapter 19: Andrea Vital"	"541"										"o"	"00000549.tif"	
"1"	"Chapter 19: Andrea Vital"	"542"										"o"	"00000550.tif"	
"1"	"Chapter 19: Andrea Vital"	"543"										"o"	"00000551.tif"	
"1"	"Chapter 19: Andrea Vital"	"544"										"o"	"00000552.tif"	
"1"	"Chapter 19: Andrea Vital"	"545"										"o"	"00000553.tif"	
"1"	"Chapter 19: Andrea Vital"	"546"										"o"	"00000554.tif"	
"1"	"Chapter 19: Andrea Vital"	"547"										"o"	"00000555.tif"	
"1"	"Chapter 19: Andrea Vital"	"548"										"o"	"00000556.tif"	
"1"	"Chapter 19: Andrea Vital"	"549"										"o"	"00000557.tif"	
"1"	"Chapter 19: Andrea Vital"	"550"										"o"	"00000558.tif"	
"1"	"Chapter 19: Andrea Vital"	"551"										"o"	"00000559.tif"	
"1"	"Chapter 19: Andrea Vital"	"552"										"o"	"00000560.tif"	
"1"	"Chapter 19: Andrea Vital"	"553"										"o"	"00000561.tif"	
"1"	"Chapter 19: Andrea Vital"	"554"										"o"	"00000562.tif"	
"1"	"Chapter 19: Andrea Vital"	"555"										"o"	"00000563.tif"	
"1"	"Chapter 19: Andrea Vital"	"556"										"o"	"00000564.tif"	
"1"	"Chapter 19: Andrea Vital"	"557"										"o"	"00000565.tif"	
"1"	"Chapter 19: Andrea Vital"	"558"										"o"	"00000566.tif"	
"1"	"Chapter 19: Andrea Vital"	"559"										"o"	"00000567.tif"	
"1"	"Chapter 19: Andrea Vital"	"560"										"o"	"00000568.tif"	
"1"	"Chapter 19: Andrea Vital"	"561"										"o"	"00000569.tif"	
"1"	"Chapter 19: Andrea Vital"	"562"										"o"	"00000570.tif"	
"1"	"Chapter 19: Andrea Vital"	"563"										"o"	"00000571.tif"	
"1"	"Chapter 19: Andrea Vital"	"564"										"o"	"00000572.tif"	
"1"	"Chapter 19: Andrea Vital"	"565"										"o"	"00000573.tif"	
"1"	"Chapter 19: Andrea Vital"	"566"										"o"	"00000574.tif"	
"1"	"Chapter 19: Andrea Vital"	"567"										"o"	"00000575.tif"	
"1"	"Chapter 19: Andrea Vital"	"568"										"o"	"00000576.tif"	
"1"	"Chapter 19: Andrea Vital"	"569"										"o"	"00000577.tif"	
"1"	"Chapter 19: Andrea Vital"	"570"										"o"	"00000578.tif"	
"1"	"Chapter 19: Andrea Vital"	"571"										"o"	"00000579.tif"	
"1"	"Chapter 19: Andrea Vital"	"572"										"o"	"00000580.tif"	
"1"	"Chapter 19: Andrea Vital"	"573"										"o"	"00000581.tif"	
"1"	"Chapter 19: Andrea Vital"	"574"										"o"	"00000582.tif"	
"1"	"Chapter 19: Andrea Vital"	"575"										"o"	"00000583.tif"	
"1"	"Chapter 19: Andrea Vital"	"576"										"o"	"00000584.tif"	
"1"	"Chapter 19: Andrea Vital"	"577"										"o"	"00000585.tif"	
"1"	"Chapter 19: Andrea Vital"	"578"										"o"	"00000586.tif"	
"1"	"Chapter 19: Andrea Vital"	"579"										"o"	"00000587.tif"	
"1"	"Chapter 19: Andrea Vital"	"580"										"o"	"00000588.tif"	
"1"	"Chapter 19: Andrea Vital"	"581"										"o"	"00000589.tif"	
"1"	"Chapter 19: Andrea Vital"	"582"										"o"	"00000590.tif"	
"1"	"Chapter 19: Andrea Vital"	"583"										"o"	"00000591.tif"	
"1"	"Chapter 20: Andrea Mohr"	"584"										"o"	"00000592.tif"	
"1"	"Chapter 20: Andrea Mohr"	"585"										"o"	"00000593.tif"	
"1"	"Chapter 20: Andrea Mohr"	"586"										"o"	"00000594.tif"	
"1"	"Chapter 20: Andrea Mohr"	"587"										"o"	"00000595.tif"	
"1"	"Chapter 20: Andrea Mohr"	"588"										"o"	"00000596.tif"	
"1"	"Chapter 20: Andrea Mohr"	"589"										"o"	"00000597.tif"	
"1"	"Chapter 20: Andrea Mohr"	"590"										"o"	"00000598.tif"	
"1"	"Chapter 20: Andrea Mohr"	"591"										"o"	"00000599.tif"	
"1"	"Chapter 20: Andrea Mohr"	"592"										"o"	"00000600.tif"	
"1"	"Chapter 20: Andrea Mohr"	"593"										"o"	"00000601.tif"	
"1"	"Chapter 20: Andrea Mohr"	"594"										"o"	"00000602.tif"	
"1"	"Chapter 20: Andrea Mohr"	"595"										"o"	"00000603.tif"	
"1"	"Chapter 20: Andrea Mohr"	"596"										"o"	"00000604.tif"	
"1"	"Chapter 20: Andrea Mohr"	"597"										"o"	"00000605.tif"	
"1"	"Chapter 20: Andrea Mohr"	"598"										"o"	"00000606.tif"	
"1"	"Chapter 20: Andrea Mohr"	"599"										"o"	"00000607.tif"	
"1"	"Chapter 20: Andrea Mohr"	"600"										"o"	"00000608.tif"	
"1"	"Chapter 20: Andrea Mohr"	"601"										"o"	"00000609.tif"	
"1"	"Chapter 20: Andrea Mohr"	"602"										"o"	"00000610.tif"	
"1"	"Chapter 21: Domeni Pünchera"	"603"										"o"	"00000611.tif"	
"1"	"Chapter 21: Domeni Pünchera"	"604"										"o"	"00000612.tif"	
"1"	"Chapter 21: Domeni Pünchera"	"605"										"o"	"00000613.tif"	
"1"	"Chapter 21: Domeni Pünchera"	"606"										"o"	"00000614.tif"	
"1"	"Chapter 21: Domeni Pünchera"	"607"										"o"	"00000615.tif"	
"1"	"Chapter 22: Otto Gaudenz"	"608"										"o"	"00000616.tif"	
"1"	"Chapter 22: Otto Gaudenz"	"609"										"o"	"00000617.tif"	
"1"	"Chapter 22: Otto Gaudenz"	"610"										"o"	"00000618.tif"	
"1"	"Chapter 22: Otto Gaudenz"	"611"										"o"	"00000619.tif"	
"1"	"Chapter 22: Otto Gaudenz"	"612"										"o"	"00000620.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"613"										"o"	"00000621.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"614"										"o"	"00000622.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"615"										"o"	"00000623.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"616"										"o"	"00000624.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"617"										"o"	"00000625.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"618"										"o"	"00000626.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"619"										"o"	"00000627.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"620"										"o"	"00000628.tif"	
()()()()
