"CDM_LVL"	"CDM_LVL_NAME"	"Titel"	"Quelle"	"Publikation"	"Ausgabe"	"Autor"	"Jahr"	"Verlag"	"Ort"	"Typ"	"Dateiformat"	"Bemerkungen"	"Dateiname"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"305"										"o"	"00000313.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"306"										"o"	"00000314.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"307"										"o"	"00000315.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"308"										"o"	"00000316.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"309"										"o"	"00000317.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"310"										"o"	"00000318.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"311"										"o"	"00000319.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"312"										"o"	"00000320.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"313"										"o"	"00000321.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"314"										"o"	"00000322.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"315"										"o"	"00000323.tif"	
"1"	"Chapter 18: Letschas criminalas da la honorata Dretüra : suot Munt Falun Sent Scuol Ramosch ? Clin 1737"	"316"										"o"	"00000324.tif"	
"1"	"Chapter 19: Cobia della Chiarta da la Leya"	"317"										"o"	"00000325.tif"	
"1"	"Chapter 19: Cobia della Chiarta da la Leya"	"318"										"o"	"00000326.tif"	
"1"	"Chapter 19: Cobia della Chiarta da la Leya"	"319"										"o"	"00000327.tif"	
"1"	"Chapter 19: Cobia della Chiarta da la Leya"	"320"										"o"	"00000328.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"321"										"o"	"00000329.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"322"										"o"	"00000330.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"323"										"o"	"00000331.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"324"										"o"	"00000332.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"325"										"o"	"00000333.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"326"										"o"	"00000334.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"327"										"o"	"00000335.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"328"										"o"	"00000336.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"329"										"o"	"00000337.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"330"										"o"	"00000338.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"331"										"o"	"00000339.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"332"										"o"	"00000340.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"333"										"o"	"00000341.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"334"										"o"	"00000342.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"335"										"o"	"00000343.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"336"										"o"	"00000344.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"337"										"o"	"00000345.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"338"										"o"	"00000346.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"339"										"o"	"00000347.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"340"										"o"	"00000348.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"341"										"o"	"00000349.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"342"										"o"	"00000350.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"343"										"o"	"00000351.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"344"										"o"	"00000352.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"345"										"o"	"00000353.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"346"										"o"	"00000354.tif"	
"1"	"Chapter 20: Tschantamaint da Ledshas civilas 1785"	"347"										"o"	"00000355.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"348"										"o"	"00000356.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"349"										"o"	"00000357.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"350"										"o"	"00000358.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"351"										"o"	"00000359.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"352"										"o"	"00000360.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"353"										"o"	"00000361.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"354"										"o"	"00000362.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"355"										"o"	"00000363.tif"	
"1"	"TableOfContents: Verzeichnis-Inhalt"	"356"										"o"	"00000364.tif"	
()()()()()()()()()()()()()()()()()()()()()()
